"Property.Name","Price","House.Type","Area","Bedrooms","Bathrooms","Receptions","Location","City.County","Postal.Code"
"Television Centre",-0.138567856654839,"New development",-0.510880546647499,-0.727243357452941,-0.727243357452941,-0.727243357452941,"5 Wood Crescent","London","W12 7GR"
"Brompton Square",6.01196573678146,"House",3.40553021093281,2.5672201727947,2.5672201727947,2.5672201727947,"","London","SW3 2AE"
"Vincent Square",-0.193699925437882,"Flat / Apartment",-0.362814858264339,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Westminster","London","SW1P 2PQ"
"Gainsborough House",1.90131868831776,"Penthouse",1.05333816132113,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Hampstead","London","NW3 6PZ"
"Bartholomew Close",-0.469360269353098,"Flat / Apartment",-0.871515787659948,-1.38613606350247,-1.38613606350247,-1.38613606350247," Barbican","London","EC1A 7BB"
"Finchley Road",-0.403201786813447,"Flat / Apartment",-0.345955893745465,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hampstead","London","NW3 7AA"
"Dickens Close",0.545069796254897,"House",0.978572318672208,1.24943476069564,1.24943476069564,1.24943476069564,"Richmond","Surrey","TW10 7AU"
"Canaletto Tower",0.589175451281332,"New development",0.432488467952138,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"257 City Road","London","EC1V 1AF"
"Barmouth Road",-0.248831994220926,"House",-0.016839586398738,0.590542054646114,0.590542054646114,0.590542054646114,"Wandsworth","London","SW18 2DS"
"Belgrave Court",-0.0724093741151872,"Flat / Apartment",0.0425332886459944,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Canary Wharf","London","E14 8RJ"
"Wren Avenue",-0.204726339194491,"House",0.0740522223117166,0.590542054646114,0.590542054646114,0.590542054646114,"Cricklewood","London","NW2 6UH"
"10 Park Drive",-0.295142931998682,"New development",-0.579782401637683,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Canary Wharf","London","E14 9SG"
"10 Park Drive",-0.326016890517186,"New development",-0.393600793472719,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Canary Wharf","London","E14 9QL"
"Mansfield Street",1.36102441424394,"Flat / Apartment",0.281490785739609,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Marylebone","London","W1G 9NF"
"Lincoln House",0.19222455604342,"Flat / Apartment",-0.482293606811147,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Basil Street","London","SW3 1AW"
"Earls Terrace",3.56630716556567,"House",2.54425702355552,1.24943476069564,1.24943476069564,1.24943476069564,"","London","W8 6LP"
"Lillie Square",0.0378547634508993,"New development",-0.466167640749614,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Earls Court","London","SW6 1UE"
"Montevetro",0.699439588847418,"Flat / Apartment",0.176672006339649,-0.727243357452941,-0.727243357452941,-0.727243357452941," Battersea","London","SW11 3YL"
"Heathfield Gardens",0.939815408741486,"House",1.61554797810273,1.24943476069564,1.24943476069564,1.24943476069564,"Wandsworth","London","SW18 2PJ"
"Parliament View Apartments",-0.162825966919378,"Flat / Apartment",-0.438313699370604,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Lambeth","London","SE1 7XQ"
"Temple Road",-0.226779166707708,"House",-0.0219705756001347,0.590542054646114,0.590542054646114,0.590542054646114,"Chiswick","London","W4 5NW"
"Mercer House",-0.392175373056838,"New development",-0.474963622237723,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"20 St. Josephs Street","London","SW8 4DN"
"Kensington Church Street",0.942020691492808,"Penthouse",0.101173165233384,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","W8 7LP"
"Oxford House",-0.182673511681274,"Flat / Apartment",-0.181764239300773,-0.727243357452941,-0.727243357452941,-0.727243357452941,"52 Parkside","London","SW19 5NE"
"Lowther Road",0.831756553926722,"House",1.53565114625241,1.24943476069564,1.24943476069564,1.24943476069564,"Barnes","London","SW13 9NX"
"Onslow Gardens",5.57311446926844,"Flat / Apartment",3.07421490821406,1.24943476069564,1.24943476069564,1.24943476069564,"","London","SW7 3PY"
"Buckingham Gate",0.0378547634508993,"Flat / Apartment",-0.343756898373438,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Westminster","London","SW1E 6PB"
"Parliament View Apartments",0.478911313715245,"Penthouse",0.125362114325683,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Lambeth","London","SE1 7XL"
"Bryanston Mews West",1.49334137932324,"House",1.02255222611275,3.22611287884422,3.22611287884422,3.22611287884422,"Marylebone","London","W1H 2BW"
"Westover Road",1.36102441424394,"House",2.0077021527809,2.5672201727947,2.5672201727947,2.5672201727947,"Wandsworth","London","SW18 2RE"
"Claremont Road",0.280435866096289,"House",3.32343438371047,1.24943476069564,1.24943476069564,1.24943476069564," Esher","Surrey","KT10 0PL"
"Lace House",-0.590650820675794,"Flat / Apartment",-0.801880934212423,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Pamela Street","London","E8 4FL"
"Citrine Apartments",-0.630345910199585,"New development",-0.908165710527067,-1.38613606350247,-1.38613606350247,-1.38613606350247,"New Gun Wharf","London","E3 5GF"
"Cranmer Court",-0.0283037190887526,"Flat / Apartment",-0.471298629951011,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Whiteheads Grove","London","SW3 3HE"
"Ranelagh House",-0.381148959300229,"Flat / Apartment",-0.533603498825113,-1.38613606350247,-1.38613606350247,-1.38613606350247,"3-5 Elystan Place","London","SW3 3LD"
"Chesham Place",-0.171647097924665,"Flat / Apartment",-0.65601424120129,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW1X 8HN"
"Brompton Square",-0.337043304273795,"Flat / Apartment",-0.861253809257155,-1.38613606350247,-1.38613606350247,-1.38613606350247,"","London","SW3 2AD"
"Moore House",-0.182673511681274,"New development",-0.517477532763581,-0.727243357452941,-0.727243357452941,-0.727243357452941,"2 Gatliff Road","London","SW1W 8DT"
"Rutland Gate",-0.206931621945813,"Flat / Apartment",-0.734445076136924,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","SW7 1PD"
"Moore House",-0.359096131787012,"New development",-0.515278537391554,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Grosvenor Waterside","London","SW1W 8DT"
"Moore House",-0.359096131787012,"New development",-0.699994148641832,-1.38613606350247,-1.38613606350247,-1.38613606350247," Grosvenor Waterside","London","SW1W 8DU"
"Kensington Church Street",0.919967863979591,"New development",0.154682052619378,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Kensington","London","W8 7LP"
"Church Street",-0.484797248612351,"Flat / Apartment",-0.433182710169208,-1.38613606350247,-1.38613606350247,-1.38613606350247,"St. John's Wood","London","NW8 8EP"
"Salvin Road",-0.447307441839881,"Flat / Apartment",-0.516744534306238,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Putney","London","SW15 1DR"
"Cadogan Place",14.1737171994232,"House",4.46031499104849,1.90832746674517,1.90832746674517,1.90832746674517,"Belgravia","London","SW1X 9RU"
"St. Marys Mansions",-0.0283037190887526,"Flat / Apartment",-0.238205120516136,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"St. Marys Terrace","London","W2 1SY"
"Sankey House",-0.608293082686367,"Flat / Apartment",-0.792351954266972,-0.727243357452941,-0.727243357452941,-0.727243357452941,"St James Avenue","London","E2 9JE"
"Riverwalk",0.170171728530203,"Flat / Apartment",-0.308572972421004,-0.727243357452941,-0.727243357452941,-0.727243357452941," Westminster","London","SW1P 4FA"
"Manor Road",-0.606109852762559,"House",-0.694863159440436,-1.38613606350247,-1.38613606350247,-1.38613606350247," Loughton","Essex","IG10 4AD"
"St Agnes Close",-0.451718007342525,"House",-0.588578383125791,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"South Hackney","London","E9 7HS"
"Television Centre",-0.491413096866316,"New development",-0.831200872506118,-1.38613606350247,-1.38613606350247,-1.38613606350247,"101 Wood Lane","London","W12 7FS"
"Chiddingstone Street",-0.370122545543621,"Flat / Apartment",-0.260195074236407,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Fulham","London","SW6 3TQ"
"The Belvedere",0.390700003662376,"Flat / Apartment",0.310077725575962,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chelsea","London","SW10 0XA"
"Myddelton Square",-0.160620684168056,"Flat / Apartment",-0.160507284037844,0.590542054646114,0.590542054646114,0.590542054646114,"Clerkenwell","London","EC1R 1XP"
"Parkfields",-0.381148959300229,"House",-0.556326451002727,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Putney","London","SW15 6NH"
"Hotham Hall",0.0378547634508993,"Flat / Apartment",0.120964123581629,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Putney","London","SW15 1QS"
"Addison Grove",-0.414228200570055,"Flat / Apartment",-0.505749557446103,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Chiswick","London","W4 1ER"
"Michael Cliffe House",-0.623730061945619,"Flat / Apartment",-0.76083302060125,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Skinner Street","London","EC1R 0LN"
"Artichoke Hill",-0.480386683109707,"Flat / Apartment",-0.559258444832096,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","E1W 2BA"
"Regents Park Road",0.280435866096289,"Flat / Apartment",0.018344339553696,0.590542054646114,0.590542054646114,0.590542054646114,"Primrose Hill","London","NW1 8XN"
"Marlborough Place",3.12525061530132,"House",2.94227518589243,1.90832746674517,1.90832746674517,1.90832746674517,"St. John's Wood","London","NW8 0PL"
"Chandos Way",-0.259858407977534,"Flat / Apartment",-0.48009461143912,-0.727243357452941,-0.727243357452941,-0.727243357452941,"","London","NW11 7JH"
"Hand & Flower House",-0.469360269353098,"Flat / Apartment",-0.756435029857195,-1.38613606350247,-1.38613606350247,-1.38613606350247,"617 Kings Road","London","SW6 2ES"
"Hand & Flower House",-0.0503565466019699,"New development",-0.190560220788881,-0.727243357452941,-0.727243357452941,-0.727243357452941,"617 Kings Road","London","SW6 2ES"
"Dickens Yard",-0.29293764924736,"New development",-0.419988737937045,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Ealing","London","W5 2XA"
"Television Centre",-0.473770834855742,"New development",-0.822404891018009,-1.38613606350247,-1.38613606350247,-1.38613606350247,"101 Wood Lane","London","W12 7FS"
"Viewpoint",-0.539951370222907,"New development",-0.684601181037642,-0.727243357452941,-0.727243357452941,-0.727243357452941," Battersea","London","SW11 3RD"
"Viewpoint",-0.328266278923534,"Penthouse",-0.419255739479702,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Battersea","London","SW11 3RD"
"Viewpoint",-0.575235894244055,"New development",-0.855389821598416,-1.38613606350247,-1.38613606350247,-1.38613606350247," Battersea","London","SW11 3RD"
"Atina Court",0.379673589905767,"Flat / Apartment",0.18913298011447,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Belsize Park","London","NW3 4UR"
"Cumberland Terrace",4.8894768163587,"House",2.18435478100042,1.24943476069564,1.24943476069564,1.24943476069564,"Regent's Park","London","NW1 4HJ"
"Stamford House",-0.502439510622924,"Flat / Apartment",-0.62522830599291,-0.727243357452941,-0.727243357452941,-0.727243357452941,"23 West Side Common","London","SW19 4UF"
"Highgate Road",-0.557571579405968,"Flat / Apartment",-0.820938894103324,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Kentish Town","London","NW5 1RT"
"Tanza Road",0.280435866096289,"Flat / Apartment",-0.0241695709721618,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Hampstead","London","NW3 2UA"
"Mortimer Road",0.721492416360635,"House",1.07093012429735,0.590542054646114,0.590542054646114,0.590542054646114,"Islington","London","N1 4LB"
"Copse Wood Way",-0.0613829603585785,"House",0.887680509961754,1.90832746674517,1.90832746674517,1.90832746674517,"Northwood","Middlesex","HA6 2TX"
"Sheen Lane",0.43480565868881,"House",1.3831874671252,1.24943476069564,1.24943476069564,1.24943476069564,"East Sheen","London","SW14 8RL"
"Blenheim House",1.93439792958759,"New development",0.546836227297549,0.590542054646114,0.590542054646114,0.590542054646114," Shad Thames","London","SE1 2SF"
"Stockleigh Hall",-0.270884821734143,"Flat / Apartment",-0.657480238115975,-0.727243357452941,-0.727243357452941,-0.727243357452941," St. John's Wood","London","NW8 7LA"
"Lillie Square",3.1031977877881,"Penthouse",0.609141096171651,0.590542054646114,0.590542054646114,0.590542054646114," Earls Court","London","SW6 1UE"
"Turnbull House",-0.667857769799567,"Flat / Apartment",-0.876646776861345,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Windsor Street","London","N1 8QF"
"Admiral Court",0.170171728530203,"Flat / Apartment",-0.0219705756001347,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chelsea Harbour","Chelsea","SW10 0UU"
"Hilliard Road",-0.469360269353098,"House",-0.205953188393071,0.590542054646114,0.590542054646114,0.590542054646114,"Northwood","Middlesex","HA6 1SJ"
"Thames Quay",0.170171728530203,"Flat / Apartment",-0.145114316433654,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Chelsea","London","SW10 0UY"
"Copsem Lane",-0.403201786813447,"House",1.07019712584001,1.24943476069564,1.24943476069564,1.24943476069564,"Esher","Surrey","KT10 9HQ"
"Junction House",-0.524492338136142,"New development",-0.652349248914578,-0.727243357452941,-0.727243357452941,-0.727243357452941," Battersea","London","SW11 2NU"
"Upper Wimpole Street",5.68337860683453,"House",5.38022805501318,3.88500558489375,3.88500558489375,3.88500558489375,"Marylebone","London","W1G 6LG"
"Phoenix Lodge Mansions",-0.248831994220926,"Flat / Apartment",-0.253598088120325,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Brook Green","London","W6 7BG"
"Leicester Court",0.101807963239229,"Flat / Apartment",0.267563815050104,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"24 Clevedon Road","Twickenham","TW1 2TB"
"Park Mansions",-0.226779166707708,"Flat / Apartment",-0.409726759534251,0.590542054646114,0.590542054646114,0.590542054646114,"Prince of Wales Drive","London","SW11 4HQ"
"Chandos Way",-0.116515029141622,"New development",-0.135585336488203,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Golders Green","London","NW11 7HP"
"Eccleston Square",-0.204726339194491,"Flat / Apartment",-0.610568336846062,-0.727243357452941,-0.727243357452941,-0.727243357452941," Westminster","London","SW1V 1NS"
"Albemarle Street",6.23469929466496,"Flat / Apartment",1.29962564298817,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"Mayfair","London","W1S 4HY"
"Lauderdale Mansions",-0.314990476760577,"Flat / Apartment",-0.499152571330021,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Maida Vale","London","W9 1LX"
"10 Park Drive",-0.27970595273943,"New development",-0.551928460258672,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Canary Wharf","London","E14 9SG"
"Chandos Way",-0.383354242051551,"New development",-0.616432324504801,-0.727243357452941,-0.727243357452941,-0.727243357452941," Golders Green","London","NW11 7HP"
"Clarges Mayfair",4.44842026609436,"New development",0.464740400075203,-0.727243357452941,-0.727243357452941,-0.727243357452941,"Mayfair","London","W1J 8JB"
"Candlemakers Apartments",0.258383038583072,"Penthouse",0.402435531201101,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"112 York Road","London","SW11 3RS"
"Charterhouse Buildings",-0.557573784688719,"Flat / Apartment",-0.828268878676748,-1.38613606350247,-1.38613606350247,-1.38613606350247,"Clerkenwell","London","EC1M 7AN"
"Wendover Court",-0.206931621945813,"Flat / Apartment",-0.56658842940552,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138," Marylebone","London","W1U 7NP"
"Dalston Lane Terrace",-0.462744421099133,"Flat / Apartment",-0.231608134400054,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","E8 3AH"
"Torrington Place",-0.436281028083272,"House",-0.485958599097859,0.590542054646114,0.590542054646114,0.590542054646114,"","London","E1W 2UY"
"Beaufort Court",-0.348069718030403,"New development",-0.317368953909112,-0.727243357452941,-0.727243357452941,-0.727243357452941,"65 Maygrove Road","London","NW6 2DA"
"Junction House",-0.588445537924472,"New development",-0.832666869420802,-1.38613606350247,-1.38613606350247,-1.38613606350247," Battersea","London","SW11 2NU"
"The Printworks",-0.50905535887689,"New development",-0.654548244286605,-0.727243357452941,-0.727243357452941,-0.727243357452941," Crouch End","London","N8 9BU"
"Cornwall Gardens",-0.29293764924736,"Flat / Apartment",-0.719052108532734,-0.0683506514034138,-0.0683506514034138,-0.0683506514034138,"","London","SW7 4AN"
